0.05,107.8
0.07500000000000001,92.6
0.1,88.3
0.125,89.0
0.15,86.6
0.175,86.7
0.19999999999999998,101.5
0.22499999999999998,87.1
0.24999999999999997,87.3
0.27499999999999997,84.6
0.3,86.2
0.325,87.5
0.35000000000000003,82.1
0.37500000000000006,83.3
0.4000000000000001,81.2
0.4250000000000001,81.7
0.4500000000000001,79.8
0.47500000000000014,81.4
0.5000000000000001,80.8
0.5250000000000001,90.5
0.5500000000000002,90.8
0.5750000000000002,90.9
0.6000000000000002,93.6
0.6250000000000002,105.3
0.6500000000000002,94.2
0.6750000000000003,89.7
0.7000000000000003,91.0
0.7250000000000003,91.3
0.7500000000000003,90.6
0.7750000000000004,91.0
0.8000000000000004,92.2
0.8250000000000004,91.3
0.8500000000000004,90.9
0.8750000000000004,91.6
0.9000000000000005,91.0
0.9250000000000005,90.6
0.9500000000000005,90.4
0.9750000000000005,91.0
