0.05,456.3
0.07500000000000001,393.6
0.1,399.8
0.125,400.1
0.15,401.0
0.175,400.1
0.19999999999999998,400.6
0.22499999999999998,408.8
0.24999999999999997,401.0
0.27499999999999997,416.9
0.3,416.2
0.325,419.8
0.35000000000000003,411.8
0.37500000000000006,433.4
0.4000000000000001,431.6
0.4250000000000001,418.2
0.4500000000000001,417.4
0.47500000000000014,405.3
0.5000000000000001,426.8
0.5250000000000001,408.6
0.5500000000000002,393.1
0.5750000000000002,408.9
0.6000000000000002,410.3
0.6250000000000002,390.4
0.6500000000000002,390.9
0.6750000000000003,401.6
0.7000000000000003,390.2
0.7250000000000003,390.7
0.7500000000000003,389.2
0.7750000000000004,412.6
0.8000000000000004,390.7
0.8250000000000004,390.3
0.8500000000000004,389.7
0.8750000000000004,405.7
0.9000000000000005,390.3
0.9250000000000005,403.8
0.9500000000000005,396.0
0.9750000000000005,397.7
