0.05,103.5
0.07500000000000001,104.0
0.1,104.5
0.125,120.8
0.15,121.4
0.175,123.6
0.19999999999999998,125.2
0.22499999999999998,129.8
0.24999999999999997,158.5
0.27499999999999997,166.3
0.3,154.1
0.325,139.5
0.35000000000000003,140.1
0.37500000000000006,157.2
0.4000000000000001,144.7
0.4250000000000001,150.0
0.4500000000000001,151.4
0.47500000000000014,147.1
0.5000000000000001,141.0
0.5250000000000001,162.4
0.5500000000000002,151.4
0.5750000000000002,151.5
0.6000000000000002,150.8
0.6250000000000002,151.7
0.6500000000000002,150.8
0.6750000000000003,150.8
0.7000000000000003,150.5
0.7250000000000003,150.6
0.7500000000000003,151.3
0.7750000000000004,160.5
0.8000000000000004,152.5
0.8250000000000004,150.6
0.8500000000000004,151.0
0.8750000000000004,153.8
0.9000000000000005,153.6
0.9250000000000005,150.6
0.9500000000000005,151.0
0.9750000000000005,149.7
